orthogroup	generated_id	original_id	length	acidic_fraction	cysteine_fraction	low_complexity_fraction	signalp_prediction	signalp_probability	deeptmhmm_class	tm_count	pfam_domains	blast_top_description	blast_top_evalue
OG0000049	OG0000049__000190	jgi|Pleelo874_1|6495342|MIX25593_10_8	1369	0.118	0.017	0.106	Other	0.000	GLOB	0			
OG0000049	OG0000049__000191	jgi|Pleelo874_1|6497947|MIX28198_7_14	1084	0.110	0.016	0.121	Other	0.000	GLOB	0			
OG0000049	OG0000049__000192	jgi|Pleelo874_1|6498592|MIX28843_1_7	736	0.113	0.020	0.099	Other	0.000	GLOB	0			
OG0000049	OG0000049__000193	jgi|Pleelo874_1|6500218|MIX30469_3_4	1115	0.140	0.013	0.133	Other	0.000	GLOB	0			
OG0000049	OG0000049__000194	jgi|Pleelo874_1|6500951|MIX31202_1_4	1215	0.121	0.016	0.117	Other	0.000	GLOB	0			
OG0000049	OG0000049__000195	jgi|Pleelo874_1|6501851|MIX32102_11_17	573	0.101	0.019	0.098	Other	0.000	GLOB	0			
OG0000049	OG0000049__000196	jgi|Pleelo874_1|6503539|MIX33790_6_5	1348	0.119	0.017	0.107	Other	0.000	GLOB	0			
OG0000049	OG0000049__000197	jgi|Pleelo874_1|6504219|MIX34470_1_3	1433	0.128	0.021	0.121	Other	0.000	GLOB	0			
OG0000049	OG0000049__000198	jgi|Pleelo874_1|6504639|MIX34890_2_8	735	0.097	0.029	0.103	Other	0.000	GLOB	0			
OG0000049	OG0000049__000199	jgi|Pleelo874_1|6516223|MIX46474_2_5	1046	0.141	0.020	0.107	Other	0.000	GLOB	0			
OG0000049	OG0000049__000200	jgi|Pleelo874_1|6516927|MIX47178_16_21	712	0.096	0.021	0.101	Other	0.000	GLOB	0			
OG0000049	OG0000049__000201	jgi|Pleelo874_1|6517434|MIX47685_16_11	520	0.088	0.033	0.121	Other	0.000	GLOB	0			
OG0000049	OG0000049__000202	jgi|Pleelo874_1|6517905|MIX48156_203_100	262	0.080	0.019	0.111	Other	0.000	GLOB	0			
OG0000049	OG0000049__000203	jgi|Pleelo874_1|6518104|MIX48355_1_3	1454	0.117	0.014	0.122	Other	0.000	GLOB	0	ODF2_C		
OG0000049	OG0000049__000204	jgi|Pleelo874_1|6524591|MIX54842_3_10	1162	0.120	0.022	0.130	Other	0.000	GLOB	0			
OG0000049	OG0000049__000205	jgi|Pleelo874_1|6526239|MIX56490_2_4	1162	0.117	0.016	0.134	Other	0.000	GLOB	0			
OG0000049	OG0000049__000206	jgi|Pleelo874_1|6527822|MIX58073_51_34	702	0.095	0.023	0.103	Other	0.000	GLOB	0			
OG0000049	OG0000049__000207	jgi|Pleelo874_1|6530200|MIX60451_2_3	1093	0.118	0.018	0.134	Other	0.000	GLOB	0			
OG0000049	OG0000049__000208	jgi|Pleelo874_1|6531223|MIX61474_4_6	801	0.139	0.015	0.132	Other	0.000	GLOB	0			
OG0000049	OG0000049__000209	jgi|Pleelo874_1|6532717|MIX62968_2_9	860	0.116	0.023	0.128	Other	0.000	GLOB	0			
OG0000049	OG0000049__000210	jgi|Pleelo874_1|6533475|MIX63726_4_7	708	0.093	0.024	0.105	Other	0.000	GLOB	0			
OG0000049	OG0000049__000211	jgi|Pleelo874_1|6535211|MIX65462_7_9	1149	0.111	0.014	0.123	Other	0.000	GLOB	0			
OG0000049	OG0000049__000212	jgi|Pleelo874_1|6535783|MIX66034_6_20	773	0.106	0.028	0.101	Other	0.000	GLOB	0			
OG0000049	OG0000049__000213	jgi|Pleelo874_1|6537117|MIX67368_3_10	731	0.100	0.027	0.104	Other	0.000	GLOB	0			
OG0000049	OG0000049__000214	jgi|Pleelo874_1|6537375|MIX67626_7_16	1031	0.125	0.013	0.112	Other	0.000	GLOB	0			
OG0000049	OG0000049__000215	jgi|Pleelo874_1|6538621|MIX68872_8_3	1451	0.115	0.018	0.110	Other	0.000	GLOB	0			
OG0000049	OG0000049__000216	jgi|Pleelo874_1|6543562|MIX73813_2_5	1049	0.134	0.022	0.138	Other	0.003	GLOB	0			
OG0000049	OG0000049__000217	jgi|Pleelo874_1|6544868|MIX75119_1_4	1360	0.118	0.016	0.103	Other	0.000	GLOB	0			
OG0000049	OG0000049__000218	jgi|Pleelo874_1|6544997|MIX75248_13_12	707	0.091	0.024	0.098	Other	0.000	GLOB	0			
OG0000049	OG0000049__000219	jgi|Pleelo874_1|6549216|MIX79467_2_5	1450	0.113	0.019	0.138	Other	0.000	GLOB	0			
OG0000049	OG0000049__000220	jgi|Pleelo874_1|6552145|MIX82396_4_8	1268	0.115	0.017	0.116	Other	0.000	GLOB	0			
OG0000049	OG0000049__000221	jgi|Pleelo874_1|6556529|MIX86780_1_32	748	0.115	0.020	0.100	Other	0.000	GLOB	0			
OG0000049	OG0000049__000222	jgi|Pleelo874_1|6556549|MIX86800_1_5	937	0.118	0.014	0.140	Other	0.000	GLOB	0			
OG0000049	OG0000049__000223	jgi|Pleelo874_1|6556678|MIX86929_2_4	1392	0.117	0.017	0.109	Other	0.000	GLOB	0			
OG0000049	OG0000049__000224	jgi|Pleelo874_1|6556861|MIX87112_5_14	779	0.105	0.030	0.104	Other	0.000	GLOB	0			
OG0000049	OG0000049__000225	jgi|Pleelo874_1|6562044|MIX92295_1_4	1269	0.138	0.018	0.110	Other	0.000	GLOB	0			
OG0000049	OG0000049__000226	jgi|Pleelo874_1|6563917|MIX94168_2_11	933	0.114	0.019	0.126	Other	0.000	GLOB	0			
OG0000049	OG0000049__000227	jgi|Pleelo874_1|6565285|MIX95536_1_4	1239	0.110	0.019	0.119	Other	0.000	GLOB	0			
OG0000049	OG0000049__000228	jgi|Pleelo874_1|6565421|MIX95672_2_6	719	0.111	0.028	0.104	Other	0.000	GLOB	0			
OG0000049	OG0000049__000229	jgi|Pleelo874_1|6566521|MIX96772_2_7	1049	0.126	0.014	0.117	Other	0.000	GLOB	0			
OG0000049	OG0000049__000230	jgi|Pleelo874_1|6567486|MIX97737_2_6	891	0.132	0.018	0.125	Other	0.000	GLOB	0			
OG0000049	OG0000049__000231	jgi|Pleelo874_1|6569842|MIX100093_2_5	1450	0.114	0.019	0.137	Other	0.000	GLOB	0			
OG0000049	OG0000049__000232	jgi|Pleelo874_1|6572833|MIX103084_2_4	1418	0.117	0.016	0.109	Other	0.000	GLOB	0			
OG0000049	OG0000049__000233	jgi|Pleelo874_1|6575717|MIX105968_2_14	710	0.093	0.021	0.113	Other	0.000	GLOB	0			
OG0000049	OG0000049__000234	jgi|Pleelo874_1|6579108|MIX109359_62_8	1480	0.126	0.017	0.127	Other	0.000	GLOB	0			
OG0000049	OG0000049__000235	jgi|Pleelo874_1|6775299|estExt_fgenesh1_pg.C_900027	1416	0.114	0.017	0.126	Other	0.000	GLOB	0			
OG0000049	OG0000049__000236	jgi|Pleelo874_1|6818897|gm4et.788_g	68	0.191	0.000	0.118	Other	0.000	GLOB	0			
OG0000049	OG0000049__000237	jgi|Pleelo874_1|6818921|gm4et.812_g	1107	0.111	0.016	0.126	Other	0.000	GLOB	0			
OG0000049	OG0000049__000238	jgi|Pleelo874_1|6820292|gm4et.2183_g	154	0.117	0.026	0.123	Other	0.001	GLOB	0			
OG0000049	OG0000049__000239	jgi|Pleelo874_1|6820869|gm4et.2760_g	459	0.142	0.015	0.148	Other	0.000	GLOB	0			
OG0000049	OG0000049__000240	jgi|Pleelo874_1|6821068|gm4et.2959_g	751	0.133	0.013	0.116	Other	0.000	GLOB	0			
OG0000049	OG0000049__000241	jgi|Pleelo874_1|6821136|gm4et.3027_g	467	0.197	0.011	0.343	Other	0.000	GLOB	0			
OG0000049	OG0000049__000242	jgi|Pleelo874_1|6821379|gm4et.3270_g	127	0.055	0.016	0.142	Other	0.000	GLOB	0			
OG0000049	OG0000049__000243	jgi|Pleelo874_1|6822331|gm4et.4222_g	210	0.086	0.014	0.124	Other	0.000	GLOB	0			
OG0000049	OG0000049__000244	jgi|Pleelo874_1|6823973|gm4et.5864_g	210	0.095	0.024	0.090	Other	0.000	GLOB	0			
OG0000049	OG0000049__000245	jgi|Pleelo874_1|6824064|gm4et.5955_g	262	0.095	0.019	0.130	Other	0.000	GLOB	0			
OG0000049	OG0000049__000246	jgi|Pleelo874_1|6825098|gm4et.6989_g	265	0.102	0.015	0.109	Other	0.000	GLOB	0			
OG0000049	OG0000049__000247	jgi|Pleelo874_1|6825853|gm4et.7744_g	403	0.097	0.017	0.114	Other	0.000	GLOB	0			
OG0000049	OG0000049__000248	jgi|Pleelo874_1|6826931|gm4et.8822_g	448	0.132	0.016	0.114	Other	0.000	GLOB	0			
OG0000049	OG0000049__000249	jgi|Pleelo874_1|6826932|gm4et.8823_g	187	0.086	0.021	0.166	Other	0.000	GLOB	0			
OG0000049	OG0000049__000250	jgi|Pleelo874_1|6827150|gm4et.9041_g	297	0.104	0.024	0.118	Other	0.000	GLOB	0			
OG0000049	OG0000049__000251	jgi|Pleelo874_1|6827191|gm4et.9082_g	258	0.109	0.019	0.128	Other	0.010	GLOB	0			
OG0000049	OG0000049__000252	jgi|Pleelo874_1|6828243|gm4et.10134_g	1125	0.120	0.019	0.130	Other	0.000	GLOB	0			
OG0000049	OG0000049__000253	jgi|Pleelo874_1|6828373|gm4et.10264_g	284	0.085	0.011	0.095	Other	0.000	GLOB	0			
OG0000049	OG0000049__000254	jgi|Pleelo874_1|6828645|gm4et.10536_g	339	0.100	0.018	0.091	Other	0.000	GLOB	0			
OG0000049	OG0000049__000255	jgi|Pleelo874_1|6831083|gm4et.12974_g	1121	0.126	0.025	0.115	Other	0.000	GLOB	0			
OG0000049	OG0000049__000256	jgi|Pleelo874_1|6831105|gm4et.12996_g	533	0.137	0.023	0.124	Other	0.000	GLOB	0			
OG0000049	OG0000049__000257	jgi|Pleelo874_1|6831367|gm4et.13258_g	149	0.107	0.013	0.101	Other	0.000	GLOB	0			
OG0000049	OG0000049__000258	jgi|Pleelo874_1|6831543|gm4et.13434_g	362	0.086	0.017	0.108	Other	0.000	GLOB	0			
OG0000049	OG0000049__000259	jgi|Pleelo874_1|6832531|gm4et.14422_g	1311	0.137	0.014	0.111	Other	0.000	GLOB	0	CCDC39		
OG0000049	OG0000049__000260	jgi|Pleelo874_1|6833422|gm4et.15313_g	473	0.099	0.025	0.093	Other	0.000	GLOB	0			
OG0000049	OG0000049__000261	jgi|Pleelo874_1|6833423|gm4et.15314_g	381	0.139	0.016	0.168	Other	0.000	GLOB	0			
OG0000049	OG0000049__000262	jgi|Pleelo874_1|6834078|gm4et.15969_g	1115	0.138	0.018	0.113	Other	0.000	GLOB	0			
OG0000049	OG0000049__000263	jgi|Pleelo874_1|6834123|gm4et.16014_g	943	0.124	0.021	0.133	Other	0.000	GLOB	0			
OG0000049	OG0000049__000264	jgi|Pleelo874_1|6835402|gm4et.17293_g	82	0.159	0.000	0.183	Other	0.000	GLOB	0			
OG0000049	OG0000049__000265	jgi|Pleelo874_1|6835463|gm4et.17354_g	265	0.132	0.011	0.136	Other	0.000	GLOB	0			
OG0000049	OG0000049__000266	jgi|Pleelo874_1|6835785|gm4et.17676_g	1245	0.120	0.021	0.118	Other	0.000	GLOB	0			
OG0000049	OG0000049__000267	jgi|Pleelo874_1|6836144|gm4et.18035_g	640	0.092	0.027	0.102	Other	0.000	GLOB	0			
OG0000049	OG0000049__000268	jgi|Pleelo874_1|6837047|gm4et.18938_g	139	0.173	0.000	0.137	Other	0.000	GLOB	0			
OG0000049	OG0000049__000269	jgi|Pleelo874_1|6837386|gm4et.19277_g	102	0.108	0.010	0.127	Other	0.000	GLOB	0			
OG0000049	OG0000049__000270	jgi|Pleelo874_1|6838701|gm4et.20592_g	1305	0.114	0.019	0.116	Other	0.000	GLOB	0			
OG0000049	OG0000049__000271	jgi|Pleelo874_1|6840681|gm4et.22572_g	1279	0.122	0.017	0.114	Other	0.000	GLOB	0			
OG0000049	OG0000049__000272	jgi|Pleelo874_1|6841216|gm4et.23107_g	377	0.098	0.032	0.127	Other	0.000	GLOB	0			
OG0000049	OG0000049__000273	jgi|Pleelo874_1|6841328|gm4et.23219_g	126	0.214	0.008	0.190	Other	0.000	GLOB	0			
OG0000049	OG0000049__000274	jgi|Pleelo874_1|6842369|gm4et.24260_g	379	0.084	0.011	0.095	Other	0.000	GLOB	0			
OG0000049	OG0000049__000275	jgi|Pleelo874_1|6842515|gm4et.24406_g	243	0.091	0.041	0.115	Other	0.000	GLOB	0			
OG0000049	OG0000049__000276	jgi|Pleelo874_1|6844121|gm4et.26012_g	879	0.108	0.023	0.126	Other	0.000	GLOB	0			
OG0000049	OG0000049__000277	jgi|Pleelo874_1|6844146|gm4et.26037_g	584	0.134	0.027	0.110	Other	0.000	GLOB	0			
OG0000049	OG0000049__000278	jgi|Pleelo874_1|6844596|gm4et.26487_g	1043	0.118	0.027	0.095	Other	0.000	GLOB	0			
OG0000049	OG0000049__000279	jgi|Pleelo874_1|6846048|gm4et.27939_g	185	0.070	0.027	0.108	Other	0.000	GLOB	0			
OG0000049	OG0000049__000280	jgi|Pleelo874_1|6846846|gm4et.28737_g	1029	0.119	0.022	0.106	Other	0.000	GLOB	0			
OG0000049	OG0000049__000281	jgi|Pleelo874_1|6847047|gm4et.28938_g	1005	0.115	0.021	0.123	Other	0.000	GLOB	0			
OG0000049	OG0000049__000282	jgi|Pleelo874_1|6850552|gm4et.32443_g	325	0.092	0.018	0.132	Other	0.000	GLOB	0			
OG0000049	OG0000049__000283	jgi|Pleelo874_1|6851361|gm4et.33252_g	246	0.081	0.020	0.089	Other	0.000	GLOB	0			
OG0000049	OG0000049__000284	jgi|Pleelo874_1|6851378|gm4et.33269_g	323	0.096	0.019	0.096	Other	0.001	GLOB	0			
OG0000049	OG0000049__000285	jgi|Pleelo874_1|6852354|gm4et.34245_g	701	0.093	0.031	0.107	Other	0.000	GLOB	0			
OG0000049	OG0000049__000286	jgi|Pleelo874_1|6855625|gm4et.37516_g	296	0.095	0.010	0.098	Other	0.000	GLOB	0			
OG0000049	OG0000049__000287	jgi|Pleelo874_1|6856457|gm4et.38348_g	447	0.085	0.022	0.116	Other	0.000	GLOB	0			
OG0000049	OG0000049__000288	jgi|Pleelo874_1|6857596|gm4et.39487_g	1054	0.124	0.016	0.111	Other	0.000	GLOB	0			
OG0000049	OG0000049__000289	jgi|Pleelo874_1|6857978|gm4et.39869_g	911	0.117	0.035	0.112	Other	0.000	GLOB	0			
OG0000049	OG0000049__000290	jgi|Pleelo874_1|6858797|gm4et.40688_g	417	0.137	0.014	0.118	Other	0.000	GLOB	0			
OG0000049	OG0000049__000291	jgi|Pleelo874_1|6860016|gm4et.41907_g	784	0.128	0.013	0.101	Other	0.000	GLOB	0			
OG0000049	OG0000049__000292	jgi|Pleelo874_1|6860295|gm4et.42186_g	1075	0.122	0.019	0.114	Other	0.000	GLOB	0	FKBP15	FK506-binding protein 15	9.9e-05
OG0000049	OG0000049__000293	jgi|Pleelo874_1|6861335|gm4et.43226_g	766	0.138	0.016	0.101	Other	0.000	GLOB	0			
OG0000049	OG0000049__000294	jgi|Pleelo874_1|6862082|gm4et.43973_g	536	0.131	0.026	0.129	Other	0.000	GLOB	0			
OG0000049	OG0000049__000295	jgi|Pleelo874_1|6862086|gm4et.43977_g	144	0.090	0.042	0.139	Other	0.000	GLOB	0			
OG0000049	OG0000049__000296	jgi|Pleelo874_1|6863100|gm4et.44991_g	727	0.105	0.026	0.095	Other	0.000	GLOB	0			
OG0000049	OG0000049__000297	jgi|Pleelo874_1|6863340|gm4et.45231_g	230	0.100	0.009	0.139	Other	0.000	GLOB	0			
OG0000049	OG0000049__000298	jgi|Pleelo874_1|6863352|gm4et.45243_g	962	0.120	0.027	0.098	Other	0.000	GLOB	0			
OG0000049	OG0000049__000299	jgi|Pleelo874_1|6864230|gm4et.46121_g	293	0.075	0.024	0.102	Other	0.000	GLOB	0			
OG0000049	OG0000049__000300	jgi|Pleelo874_1|6866555|gm4et.48446_g	1109	0.122	0.020	0.115	Other	0.000	GLOB	0	FKBP15	FK506-binding protein 15	3.3e-05
OG0000049	OG0000049__000301	jgi|Pleelo874_1|6867061|gm4et.48952_g	1005	0.117	0.014	0.144	Other	0.000	GLOB	0			
OG0000049	OG0000049__000302	jgi|Pleelo874_1|6869102|gm4et.50993_g	1133	0.113	0.016	0.133	Other	0.000	GLOB	0			
OG0000049	OG0000049__000303	jgi|Pleelo874_1|6869172|gm4et.51063_g	325	0.083	0.012	0.105	Other	0.000	GLOB	0			
OG0000049	OG0000049__000304	jgi|Pleelo874_1|6869437|gm4et.51328_g	209	0.091	0.014	0.124	Other	0.000	GLOB	0			
OG0000049	OG0000049__000305	jgi|Pleelo874_1|6870056|gm4et.51947_g	375	0.096	0.016	0.112	Other	0.000	GLOB	0			
OG0000049	OG0000049__000306	jgi|Pleelo874_1|6870871|gm4et.52762_g	134	0.060	0.022	0.164	Other	0.000	GLOB	0			
OG0000049	OG0000049__000307	jgi|Pleelo874_1|6872923|gm4et.54814_g	1129	0.125	0.019	0.117	Other	0.000	GLOB	0			
OG0000049	OG0000049__000308	jgi|Pleelo874_1|6876663|gm4et.58554_g	1133	0.113	0.016	0.133	Other	0.000	GLOB	0			
OG0000049	OG0000049__000309	jgi|Pleelo874_1|6877030|gm4et.58921_g	339	0.100	0.018	0.094	Other	0.000	GLOB	0			
OG0000049	OG0000049__000310	jgi|Pleelo874_1|6877808|gm4et.59699_g	597	0.097	0.023	0.101	Other	0.000	GLOB	0			
OG0000049	OG0000049__000311	jgi|Pleelo874_1|6880030|gm4et.61921_g	570	0.114	0.021	0.109	Other	0.000	GLOB	0			
OG0000049	OG0000049__000312	jgi|Pleelo874_1|6881343|gm4et.63234_g	276	0.185	0.011	0.159	Other	0.000	GLOB	0			
OG0000049	OG0000049__000313	jgi|Pleelo874_1|6881668|gm4et.63559_g	380	0.124	0.018	0.139	Other	0.000	GLOB	0			
OG0000049	OG0000049__000314	jgi|Pleelo874_1|6881873|gm4et.63764_g	1110	0.120	0.023	0.135	Other	0.000	GLOB	0			
OG0000049	OG0000049__000315	jgi|Pleelo874_1|6883143|gm4et.65034_g	1000	0.122	0.019	0.122	Other	0.000	GLOB	0	MAD		
OG0000049	OG0000049__000316	jgi|Pleelo874_1|6883458|gm4et.65349_g	1126	0.123	0.021	0.117	Other	0.000	GLOB	0	FKBP15		
OG0000049	OG0000049__000317	jgi|Pleelo874_1|6884782|gm4et.66673_g	366	0.139	0.019	0.101	Other	0.000	GLOB	0			
OG0000049	OG0000049__000318	jgi|Pleelo874_1|6885351|gm4et.67242_g	1036	0.121	0.019	0.111	Other	0.000	GLOB	0			
OG0000049	OG0000049__000319	jgi|Pleelo874_1|6885390|gm4et.67281_g	353	0.079	0.017	0.113	Other	0.000	GLOB	0			
OG0000049	OG0000049__000320	jgi|Pleelo874_1|6885784|gm4et.67675_g	641	0.103	0.023	0.103	Other	0.000	GLOB	0			
OG0000049	OG0000049__000321	jgi|Pleelo874_1|6886033|gm4et.67924_g	225	0.093	0.013	0.102	Other	0.000	GLOB	0			
OG0000049	OG0000049__000322	jgi|Pleelo874_1|6887281|gm4et.69172_g	1567	0.119	0.018	0.119	Other	0.035	GLOB	0			
OG0000049	OG0000049__000323	jgi|Pleelo874_1|6887663|gm4et.69554_g	656	0.095	0.026	0.107	Other	0.000	GLOB	0			
OG0000049	OG0000049__000324	jgi|Pleelo874_1|6887863|gm4et.69754_g	791	0.134	0.021	0.124	Other	0.000	GLOB	0			
OG0000049	OG0000049__000325	jgi|Pleelo874_1|6888027|gm4et.69918_g	1494	0.132	0.019	0.110	Other	0.000	GLOB	0			
OG0000049	OG0000049__000326	jgi|Pleelo874_1|6889149|gm4et.71040_g	267	0.112	0.007	0.142	Other	0.000	GLOB	0			
OG0000049	OG0000049__000327	jgi|Pleelo874_1|6889537|gm4et.71428_g	429	0.096	0.014	0.096	Other	0.000	GLOB	0			
OG0000049	OG0000049__000328	jgi|Pleelo874_1|6890261|gm4et.72152_g	297	0.077	0.013	0.101	Signal Peptide (Sec/SPI)	0.985	GLOB	0			
OG0000049	OG0000049__000329	jgi|Pleelo874_1|6890910|gm4et.72801_g	1102	0.116	0.021	0.139	Other	0.000	GLOB	0			
OG0000049	OG0000049__000330	jgi|Pleelo874_1|6891372|gm4et.73263_g	240	0.087	0.017	0.108	Other	0.000	GLOB	0			
OG0000049	OG0000049__000331	jgi|Pleelo874_1|6891524|gm4et.73415_g	251	0.088	0.016	0.104	Other	0.000	GLOB	0			
OG0000049	OG0000049__000332	jgi|Pleelo874_1|6894770|gm4et.76661_g	1005	0.111	0.021	0.120	Other	0.000	GLOB	0			
OG0000049	OG0000049__000333	jgi|Pleelo874_1|6894850|gm4et.76741_g	1112	0.127	0.019	0.104	Other	0.000	GLOB	0			
OG0000049	OG0000049__000334	jgi|Pleelo874_1|6895624|gm4et.77515_g	1129	0.125	0.019	0.116	Other	0.000	GLOB	0			
OG0000049	OG0000049__000335	jgi|Pleelo874_1|6896307|gm4et.78198_g	1126	0.115	0.022	0.126	Other	0.000	GLOB	0			
OG0000049	OG0000049__000336	jgi|Pleelo874_1|6896317|gm4et.78208_g	169	0.112	0.006	0.101	Other	0.000	GLOB	0			
OG0000049	OG0000049__000337	jgi|Pleelo874_1|6896841|gm4et.78732_g	846	0.116	0.006	0.141	Other	0.000	GLOB	0			
OG0000049	OG0000049__000338	jgi|Pleelo874_1|6897443|gm4et.79334_g	221	0.090	0.018	0.104	Other	0.000	GLOB	0			
OG0000049	OG0000049__000339	jgi|Pleelo874_1|6897741|gm4et.79632_g	1043	0.117	0.026	0.096	Other	0.000	GLOB	0			
OG0000049	OG0000049__000340	jgi|Pleelo874_1|6900377|gm4et.82268_g	1101	0.118	0.018	0.124	Other	0.000	GLOB	0			
OG0000049	OG0000049__000341	jgi|Pleelo874_1|6900978|gm4et.82869_g	1233	0.116	0.017	0.129	Other	0.000	GLOB	0			
OG0000049	OG0000049__000342	jgi|Pleelo874_1|6901445|gm4et.83336_g	145	0.110	0.014	0.110	Other	0.000	GLOB	0			
OG0000049	OG0000049__000343	jgi|Pleelo874_1|6901676|gm4et.83567_g	1002	0.110	0.014	0.138	Other	0.000	GLOB	0			
OG0000049	OG0000049__000344	jgi|Pleelo874_1|6904376|gm4et.86267_g	1043	0.119	0.026	0.095	Other	0.000	GLOB	0			
OG0000049	OG0000049__000345	jgi|Pleelo874_1|6904947|gm4et.86838_g	87	0.080	0.011	0.115	Other	0.000	GLOB	0			
OG0000049	OG0000049__000346	jgi|Pleelo874_1|6905238|gm4et.87129_g	893	0.118	0.019	0.106	Other	0.000	GLOB	0			
OG0000049	OG0000049__000347	jgi|Pleelo874_1|6907297|gm4et.89188_g	284	0.109	0.028	0.123	Other	0.000	GLOB	0			
OG0000049	OG0000049__000348	jgi|Pleelo874_1|6907461|gm4et.89352_g	144	0.083	0.007	0.125	Signal Peptide (Sec/SPI)	0.963	SP	0			
OG0000049	OG0000049__000349	jgi|Pleelo874_1|6908473|gm4et.90364_g	246	0.114	0.037	0.114	Other	0.000	GLOB	0			
OG0000049	OG0000049__000350	jgi|Pleelo874_1|6908533|gm4et.90424_g	977	0.117	0.023	0.103	Other	0.000	GLOB	0			
OG0000049	OG0000049__000351	jgi|Pleelo874_1|6909181|gm4et.91072_g	880	0.127	0.015	0.115	Other	0.000	GLOB	0			
OG0000049	OG0000049__000352	jgi|Pleelo874_1|6909234|gm4et.91125_g	793	0.102	0.028	0.098	Other	0.000	GLOB	0			
OG0000049	OG0000049__000353	jgi|Pleelo874_1|6911069|gm4et.92960_g	229	0.114	0.013	0.114	Other	0.067	GLOB	0			
OG0000049	OG0000049__000354	jgi|Pleelo874_1|6911721|gm4et.93612_g	1043	0.117	0.025	0.097	Other	0.000	GLOB	0			
OG0000049	OG0000049__000355	jgi|Pleelo874_1|6911817|gm4et.93708_g	380	0.124	0.018	0.142	Other	0.000	GLOB	0			
OG0000049	OG0000049__000356	jgi|Pleelo874_1|6911989|gm4et.93880_g	736	0.103	0.024	0.102	Other	0.000	GLOB	0			
OG0000049	OG0000049__000357	jgi|Pleelo874_1|6913825|gm4et.95716_g	144	0.076	0.014	0.125	Other	0.000	GLOB	0			
OG0000049	OG0000049__000358	jgi|Pleelo874_1|6914681|gm4et.96572_g	1087	0.115	0.010	0.133	Other	0.000	GLOB	0			
OG0000049	OG0000049__000359	jgi|Pleelo874_1|6914685|gm4et.96576_g	219	0.114	0.014	0.128	Other	0.000	GLOB	0			
OG0000049	OG0000049__000360	jgi|Pleelo874_1|6915075|gm4et.96966_g	327	0.080	0.012	0.101	Other	0.007	GLOB	0			
OG0000049	OG0000049__000361	jgi|Pleelo874_1|6915561|gm4et.97452_g	1137	0.115	0.016	0.128	Other	0.000	GLOB	0			
OG0000049	OG0000049__000362	jgi|Pleelo874_1|6915763|gm4et.97654_g	177	0.102	0.006	0.102	Other	0.000	GLOB	0			
OG0000049	OG0000049__000363	jgi|Pleelo874_1|6916330|gm4et.98221_g	218	0.064	0.023	0.124	Other	0.000	GLOB	0			
OG0000049	OG0000049__000364	jgi|Pleelo874_1|6916332|gm4et.98223_g	449	0.145	0.013	0.102	Other	0.000	GLOB	0			
OG0000049	OG0000049__000365	jgi|Pleelo874_1|6917120|gm4et.99011_g	426	0.127	0.028	0.124	Other	0.000	GLOB	0			
OG0000049	OG0000049__000366	jgi|Pleelo874_1|6917286|gm4et.99177_g	979	0.130	0.021	0.124	Other	0.000	GLOB	0			
OG0000049	OG0000049__000367	jgi|Pleelo874_1|6917880|gm4et.99771_g	1029	0.137	0.014	0.139	Other	0.000	GLOB	0			
OG0000049	OG0000049__000368	jgi|Pleelo874_1|6920023|gm4et.101914_g	866	0.104	0.023	0.099	Other	0.000	GLOB	0			
OG0000049	OG0000049__000369	jgi|Pleelo874_1|6922224|gm4et.104115_g	1133	0.114	0.016	0.132	Other	0.000	GLOB	0			
OG0000049	OG0000049__000370	jgi|Pleelo874_1|6922983|gm4et.104874_g	1013	0.115	0.015	0.144	Other	0.000	GLOB	0			
OG0000049	OG0000049__000371	jgi|Pleelo874_1|6923340|gm4et.105231_g	907	0.122	0.018	0.106	Other	0.000	GLOB	0			
OG0000049	OG0000049__000372	jgi|Pleelo874_1|6923349|gm4et.105240_g	670	0.125	0.027	0.137	Other	0.000	GLOB	0			
OG0000049	OG0000049__000373	jgi|Pleelo874_1|6924518|gm4et.106409_g	378	0.143	0.011	0.198	Other	0.000	GLOB	0			
OG0000049	OG0000049__000374	jgi|Pleelo874_1|6925412|gm4et.107303_g	99	0.101	0.010	0.131	Other	0.000	GLOB	0			
OG0000049	OG0000049__000375	jgi|Pleelo874_1|6925832|gm4et.107723_g	999	0.129	0.018	0.117	Other	0.000	GLOB	0			
OG0000049	OG0000049__000376	jgi|Pleelo874_1|6926108|gm4et.107999_g	383	0.078	0.013	0.097	Other	0.000	GLOB	0			
OG0000049	OG0000049__000377	jgi|Pleelo874_1|6926109|gm4et.108000_g	791	0.140	0.009	0.116	Other	0.000	GLOB	0			
OG0000049	OG0000049__000378	jgi|Pleelo874_1|6926923|gm4et.108814_g	272	0.092	0.011	0.114	Other	0.000	GLOB	0			
OG0000049	OG0000049__000379	jgi|Pleelo874_1|6927088|gm4et.108979_g	378	0.090	0.011	0.093	Other	0.000	GLOB	0			
OG0000049	OG0000049__000380	jgi|Pleelo874_1|6927450|gm4et.109341_g	392	0.087	0.015	0.099	Other	0.000	GLOB	0			
OG0000049	OG0000049__000381	jgi|Pleelo874_1|6927590|gm4et.109481_g	880	0.128	0.015	0.115	Other	0.000	GLOB	0			
OG0000049	OG0000049__000382	jgi|Pleelo874_1|6928517|gm4et.110408_g	186	0.134	0.005	0.145	Other	0.000	GLOB	0			
